,month,hour,temp,feel_temp,humidity,windspeed,count
9103,1,5,9.02,12.120000000000001,0.6,7.0015,19.0
9104,1,6,9.84,10.605,0.6,19.0012,68.0
9105,1,7,9.02,10.605,0.69,15.001299999999999,185.0
9106,1,8,9.02,10.605,0.64,16.997899999999998,425.0
9107,1,9,9.02,9.85,0.47,26.0027,263.0
9108,1,10,9.02,10.605,0.44,19.0012,97.0
9109,1,11,8.200000000000001,9.09,0.32,23.9994,123.0
9110,1,12,8.200000000000001,9.09,0.34,22.0028,124.0
9111,1,13,9.02,10.605,0.32,19.999499999999998,156.0
9112,1,14,9.02,10.605,0.35,19.999499999999998,115.0
9113,1,15,9.02,11.365,0.35,12.998,156.0
9114,1,16,8.200000000000001,10.605,0.37,11.0014,174.0
9115,1,17,9.02,12.879999999999999,0.32,6.0032,349.0
9116,1,18,8.200000000000001,11.365,0.34,6.0032,301.0
9117,1,19,8.200000000000001,11.365,0.37,7.0015,192.0
9118,1,20,8.200000000000001,11.365,0.34,6.0032,142.0
9119,1,21,8.200000000000001,11.365,0.37,6.0032,104.0
9120,1,22,8.200000000000001,9.85,0.37,15.001299999999999,72.0
9121,1,23,6.5600000000000005,7.575,0.64,15.001299999999999,38.0
9122,1,0,6.5600000000000005,7.575,0.64,15.001299999999999,24.0
9123,1,1,5.74,6.819999999999999,0.86,12.998,23.0
9124,1,2,5.74,10.605,0.86,0.0,26.0
9125,1,3,5.74,9.09,0.93,6.0032,13.0
9126,1,4,6.5600000000000005,9.85,0.86,6.0032,1.0
9127,1,5,6.5600000000000005,9.09,0.86,7.0015,2.0
9128,1,6,6.5600000000000005,8.334999999999999,0.93,11.0014,1.0
9129,1,7,6.5600000000000005,8.334999999999999,0.93,11.0014,13.0
9130,1,8,6.5600000000000005,7.575,0.93,16.997899999999998,25.0
9131,1,9,6.5600000000000005,7.575,0.93,16.997899999999998,42.0
9132,1,10,6.5600000000000005,7.575,0.93,16.997899999999998,45.0
9133,1,11,7.38,10.605,0.86,7.0015,63.0
9134,1,12,8.200000000000001,10.605,0.8,11.0014,67.0
9135,1,13,8.200000000000001,9.85,0.8,16.997899999999998,76.0
9136,1,14,8.200000000000001,9.85,0.8,12.998,95.0
9137,1,15,8.200000000000001,9.85,0.8,12.998,119.0
9138,1,16,8.200000000000001,9.09,0.8,19.999499999999998,118.0
9139,1,17,8.200000000000001,9.09,0.8,26.0027,106.0
9140,1,18,8.200000000000001,9.09,0.75,26.0027,110.0
9141,1,19,7.38,7.575,0.8,26.0027,85.0
9142,1,20,7.38,8.334999999999999,0.8,19.999499999999998,67.0
9143,1,21,7.38,7.575,0.74,22.0028,69.0
9144,1,22,7.38,8.334999999999999,0.74,19.999499999999998,59.0
9145,1,23,6.5600000000000005,7.575,0.8,16.997899999999998,52.0
9146,1,0,6.5600000000000005,6.819999999999999,0.8,19.999499999999998,52.0
9147,1,1,7.38,8.334999999999999,0.74,19.999499999999998,50.0
9148,1,2,7.38,8.334999999999999,0.74,19.0012,47.0
9149,1,3,7.38,8.334999999999999,0.69,19.0012,21.0
9150,1,4,6.5600000000000005,6.819999999999999,0.8,19.0012,2.0
9151,1,5,6.5600000000000005,7.575,0.74,15.001299999999999,3.0
9152,1,6,6.5600000000000005,7.575,0.74,15.001299999999999,4.0
9153,1,7,6.5600000000000005,7.575,0.74,15.001299999999999,13.0
9154,1,8,6.5600000000000005,7.575,0.74,15.001299999999999,32.0
9155,1,9,6.5600000000000005,7.575,0.74,15.001299999999999,63.0
9156,1,10,6.5600000000000005,6.819999999999999,0.74,19.0012,129.0
9157,1,11,6.5600000000000005,7.575,0.8,16.997899999999998,133.0
9158,1,12,6.5600000000000005,7.575,0.8,15.001299999999999,185.0
9159,1,13,6.5600000000000005,9.09,0.8,8.9981,199.0
9160,1,14,6.5600000000000005,8.334999999999999,0.8,11.0014,182.0
9161,1,15,6.5600000000000005,7.575,0.8,12.998,176.0
9162,1,16,6.5600000000000005,7.575,0.8,12.998,155.0
9163,1,17,6.5600000000000005,9.09,0.8,7.0015,108.0
9164,1,18,6.5600000000000005,9.09,0.86,7.0015,121.0
9165,1,19,6.5600000000000005,9.09,0.86,7.0015,89.0
9166,1,20,6.5600000000000005,8.334999999999999,0.86,11.0014,74.0
9167,1,21,6.5600000000000005,9.09,0.86,7.0015,44.0
9168,1,22,6.5600000000000005,9.85,0.93,6.0032,58.0
9169,1,23,6.5600000000000005,9.09,0.93,7.0015,37.0
9170,1,0,7.38,12.120000000000001,0.86,0.0,19.0
9171,1,1,7.38,10.605,0.86,7.0015,4.0
9172,1,2,7.38,10.605,0.86,7.0015,2.0
9173,1,3,7.38,12.120000000000001,0.86,0.0,1.0
9174,1,4,8.200000000000001,12.879999999999999,0.8,0.0,1.0
9175,1,5,8.200000000000001,12.879999999999999,0.86,0.0,19.0
9176,1,6,8.200000000000001,12.879999999999999,0.86,0.0,42.0
9177,1,7,8.200000000000001,12.879999999999999,0.86,0.0,122.0
9178,1,8,8.200000000000001,10.605,0.86,8.9981,272.0
9179,1,9,8.200000000000001,11.365,0.86,6.0032,211.0
9180,1,10,8.200000000000001,12.879999999999999,0.93,0.0,149.0
9181,1,11,8.200000000000001,11.365,0.93,6.0032,62.0
9182,1,12,9.02,13.635,0.93,0.0,62.0
9183,1,13,9.02,12.879999999999999,0.93,6.0032,37.0
9184,1,14,9.02,11.365,0.93,12.998,61.0
9185,1,15,9.02,10.605,1.0,15.001299999999999,74.0
9186,1,16,9.84,12.120000000000001,0.93,11.0014,122.0
9187,1,17,9.84,12.879999999999999,0.96,7.0015,276.0
9188,1,18,9.84,12.120000000000001,0.93,8.9981,282.0
9189,1,19,10.66,12.879999999999999,0.93,11.0014,220.0
9190,1,20,10.66,12.879999999999999,1.0,11.0014,169.0
9191,1,21,10.66,12.120000000000001,1.0,19.0012,120.0
9192,1,22,10.66,12.120000000000001,1.0,19.0012,68.0
9193,1,23,11.48,12.879999999999999,0.93,22.0028,37.0
9194,1,0,12.299999999999999,14.395,1.0,19.0012,25.0
9195,1,1,13.120000000000001,15.15,0.93,16.997899999999998,9.0
9196,1,2,13.120000000000001,15.15,0.93,15.001299999999999,8.0
9197,1,3,13.120000000000001,16.665,0.93,8.9981,3.0
9198,1,4,12.299999999999999,15.909999999999998,1.0,6.0032,2.0
9199,1,5,12.299999999999999,15.909999999999998,1.0,6.0032,26.0
9200,1,6,13.120000000000001,15.909999999999998,0.93,12.998,89.0
9201,1,7,13.120000000000001,16.665,0.93,8.9981,232.0
9202,1,8,13.120000000000001,16.665,0.93,8.9981,490.0
9203,1,9,13.120000000000001,16.665,0.87,6.0032,255.0
9204,1,10,13.120000000000001,16.665,0.93,6.0032,116.0
9205,1,11,13.940000000000001,16.665,0.87,8.9981,153.0
9206,1,12,13.940000000000001,16.665,0.87,11.0014,175.0
9207,1,13,13.940000000000001,16.665,0.87,11.0014,203.0
9208,1,14,14.76,17.424999999999997,0.81,15.001299999999999,173.0
9209,1,15,16.400000000000002,20.455000000000002,0.71,11.0014,208.0
9210,1,16,16.400000000000002,20.455000000000002,0.71,8.9981,278.0
9211,1,17,17.22,21.21,0.67,6.0032,515.0
9212,1,18,16.400000000000002,20.455000000000002,0.62,6.0032,423.0
9213,1,19,18.04,21.97,0.51,6.0032,331.0
9214,1,20,13.120000000000001,17.424999999999997,0.76,0.0,229.0
9215,1,21,14.76,18.94,0.71,0.0,172.0
9216,1,22,13.120000000000001,17.424999999999997,0.81,0.0,125.0
9217,1,23,13.120000000000001,17.424999999999997,0.76,0.0,99.0
9218,1,0,10.66,15.15,0.93,0.0,31.0
9219,1,1,12.299999999999999,14.395,0.7,15.001299999999999,13.0
9220,1,2,11.48,13.635,0.7,12.998,6.0
9221,1,3,10.66,12.879999999999999,0.75,12.998,1.0
9222,1,4,10.66,12.120000000000001,0.7,19.0012,4.0
9223,1,5,10.66,12.120000000000001,0.7,19.0012,33.0
9224,1,6,9.84,11.365,0.73,15.001299999999999,88.0
9225,1,7,9.84,11.365,0.75,15.001299999999999,257.0
9226,1,8,9.84,11.365,0.7,16.997899999999998,513.0
9227,1,9,9.84,11.365,0.7,16.997899999999998,236.0
9228,1,10,10.66,11.365,0.7,22.0028,141.0
9229,1,11,12.299999999999999,13.635,0.61,19.999499999999998,157.0
9230,1,12,13.120000000000001,16.665,0.53,8.9981,193.0
9231,1,13,13.940000000000001,16.665,0.49,8.9981,212.0
9232,1,14,13.940000000000001,17.424999999999997,0.49,6.0032,160.0
9233,1,15,14.76,18.94,0.46,0.0,155.0
9234,1,16,13.940000000000001,16.665,0.53,11.0014,246.0
9235,1,17,14.76,17.424999999999997,0.53,11.0014,470.0
9236,1,18,13.120000000000001,16.665,0.66,8.9981,439.0
9237,1,19,13.940000000000001,18.18,0.53,0.0,316.0
9238,1,20,13.120000000000001,15.909999999999998,0.61,12.998,235.0
9239,1,21,12.299999999999999,16.665,0.65,0.0,185.0
9240,1,22,12.299999999999999,15.909999999999998,0.65,6.0032,113.0
9241,1,23,11.48,15.909999999999998,0.65,0.0,66.0
9242,1,0,11.48,14.395,0.75,7.0015,25.0
9243,1,1,11.48,15.909999999999998,0.75,0.0,21.0
9244,1,2,11.48,13.635,0.75,11.0014,7.0
9245,1,3,11.48,15.15,0.75,6.0032,6.0
9246,1,4,11.48,15.909999999999998,0.75,0.0,3.0
9247,1,5,12.299999999999999,15.909999999999998,0.75,7.0015,28.0
9248,1,6,11.48,15.909999999999998,0.81,0.0,88.0
9249,1,7,11.48,15.15,0.81,6.0032,239.0
9250,1,8,11.48,15.15,0.81,6.0032,530.0
9251,1,9,12.299999999999999,16.665,0.81,0.0,274.0
9252,1,10,12.299999999999999,15.15,0.81,8.9981,108.0
9253,1,11,12.299999999999999,15.909999999999998,0.87,7.0015,111.0
9254,1,12,13.940000000000001,16.665,0.81,8.9981,165.0
9255,1,13,15.58,19.695,0.71,0.0,173.0
9256,1,14,16.400000000000002,20.455000000000002,0.71,7.0015,128.0
9257,1,15,17.22,21.21,0.71,7.0015,164.0
9258,1,16,16.400000000000002,20.455000000000002,0.71,6.0032,224.0
9259,1,17,17.22,21.21,0.71,0.0,413.0
9260,1,18,17.22,21.21,0.71,0.0,406.0
9261,1,19,16.400000000000002,20.455000000000002,0.76,7.0015,313.0
9262,1,20,16.400000000000002,20.455000000000002,0.82,8.9981,224.0
9263,1,21,16.400000000000002,20.455000000000002,0.76,7.0015,192.0
9264,1,22,15.58,19.695,0.82,7.0015,142.0
9265,1,23,16.400000000000002,20.455000000000002,0.82,0.0,91.0
9266,1,0,16.400000000000002,20.455000000000002,0.82,16.997899999999998,38.0
9267,1,1,16.400000000000002,20.455000000000002,0.87,15.001299999999999,29.0
9268,1,2,17.22,21.21,0.94,8.9981,13.0
9269,1,3,17.22,21.21,0.94,19.0012,8.0
9270,1,4,16.400000000000002,20.455000000000002,1.0,19.999499999999998,4.0
9271,1,5,17.22,21.21,0.94,22.0028,24.0
9272,1,6,17.22,21.21,1.0,22.0028,72.0
9273,1,7,17.22,21.21,1.0,19.999499999999998,134.0
9274,1,8,20.5,24.240000000000002,0.88,19.0012,220.0
9275,1,9,20.5,24.240000000000002,0.88,19.0012,107.0
9276,1,10,19.68,23.485,1.0,11.0014,126.0
9277,1,11,19.68,23.485,0.94,8.9981,105.0
9278,1,12,20.5,24.240000000000002,0.88,11.0014,180.0
9279,1,13,20.5,24.240000000000002,0.59,31.0009,201.0
9280,1,14,20.5,24.240000000000002,0.55,36.9974,176.0
9281,1,15,19.68,23.485,0.51,22.0028,197.0
9282,1,16,18.04,21.97,0.51,36.9974,267.0
9283,1,17,17.22,21.21,0.5,39.000699999999995,422.0
9284,1,18,16.400000000000002,20.455000000000002,0.5,32.9975,383.0
9285,1,19,14.76,16.665,0.5,26.0027,251.0
9286,1,20,13.940000000000001,15.15,0.53,23.9994,159.0
9287,1,21,13.940000000000001,14.395,0.53,35.0008,135.0
9288,1,22,13.940000000000001,15.15,0.49,26.0027,119.0
9289,1,23,13.120000000000001,14.395,0.49,27.999299999999998,86.0
9290,1,0,12.299999999999999,14.395,0.52,19.0012,69.0
9291,1,1,12.299999999999999,15.15,0.52,11.0014,58.0
9292,1,2,10.66,15.15,0.6,0.0,41.0
9293,1,3,10.66,14.395,0.6,6.0032,17.0
9294,1,4,10.66,12.879999999999999,0.6,11.0014,8.0
9295,1,5,9.84,12.879999999999999,0.75,6.0032,10.0
9296,1,6,9.84,14.395,0.7,0.0,15.0
9297,1,7,9.02,13.635,0.75,0.0,31.0
9298,1,8,8.200000000000001,11.365,0.8,6.0032,91.0
9299,1,9,9.02,13.635,0.8,0.0,158.0
9300,1,10,10.66,13.635,0.7,8.9981,191.0
9301,1,11,12.299999999999999,15.15,0.56,8.9981,296.0
9302,1,12,12.299999999999999,14.395,0.61,19.0012,314.0
9303,1,13,13.940000000000001,15.909999999999998,0.57,16.997899999999998,373.0
9304,1,14,15.58,19.695,0.5,26.0027,362.0
9305,1,15,16.400000000000002,20.455000000000002,0.47,22.0028,410.0
9306,1,16,17.22,21.21,0.44,23.9994,407.0
9307,1,17,17.22,21.21,0.44,26.0027,290.0
9308,1,18,17.22,21.21,0.41,15.001299999999999,241.0
9309,1,19,17.22,21.21,0.41,36.9974,206.0
9310,1,20,16.400000000000002,20.455000000000002,0.35,26.0027,120.0
9311,1,21,14.76,16.665,0.29,23.9994,127.0
9312,1,22,13.940000000000001,16.665,0.34,12.998,103.0
9313,1,23,13.120000000000001,15.909999999999998,0.31,12.998,85.0
9314,1,0,12.299999999999999,14.395,0.33,15.001299999999999,96.0
9315,1,1,12.299999999999999,13.635,0.28,23.9994,73.0
9316,1,2,11.48,12.879999999999999,0.26,22.0028,51.0
9317,1,3,10.66,12.879999999999999,0.28,12.998,21.0
9318,1,4,9.84,12.879999999999999,0.3,0.0,5.0
9319,1,5,8.200000000000001,10.605,0.51,8.9981,7.0
9320,1,6,8.200000000000001,11.365,0.4,7.0015,5.0
9321,1,7,8.200000000000001,10.605,0.37,8.9981,12.0
9322,1,8,7.38,9.85,0.4,8.9981,70.0
9323,1,9,7.38,9.85,0.43,8.9981,111.0
9324,1,10,9.84,12.120000000000001,0.35,8.9981,191.0
9325,1,11,11.48,13.635,0.28,15.001299999999999,255.0
9326,1,12,13.120000000000001,15.15,0.26,15.001299999999999,288.0
9327,1,13,13.120000000000001,15.15,0.26,15.001299999999999,316.0
9328,1,14,13.120000000000001,15.15,0.26,16.997899999999998,280.0
9329,1,15,14.76,16.665,0.25,19.0012,310.0
9330,1,16,14.76,16.665,0.21,27.999299999999998,322.0
9331,1,17,14.76,16.665,0.21,27.999299999999998,234.0
9332,1,18,13.940000000000001,15.15,0.23,23.9994,168.0
9333,1,19,13.120000000000001,15.15,0.29,16.997899999999998,159.0
9334,1,20,12.299999999999999,14.395,0.39,15.001299999999999,111.0
9335,1,21,12.299999999999999,14.395,0.33,19.0012,69.0
9336,1,22,13.120000000000001,14.395,0.26,26.0027,64.0
9337,1,23,12.299999999999999,13.635,0.33,22.0028,25.0
9338,1,0,13.120000000000001,14.395,0.26,27.999299999999998,10.0
9339,1,1,10.66,11.365,0.6,23.9994,9.0
9340,1,2,9.84,10.605,0.48,23.9994,7.0
9341,1,3,9.84,11.365,0.48,12.998,4.0
9342,1,4,8.200000000000001,10.605,0.51,8.9981,5.0
9343,1,5,8.200000000000001,10.605,0.51,8.9981,26.0
9344,1,6,9.02,10.605,0.44,16.997899999999998,80.0
9345,1,7,9.02,10.605,0.44,19.0012,225.0
9346,1,8,8.200000000000001,9.85,0.47,15.001299999999999,493.0
9347,1,9,8.200000000000001,9.85,0.47,15.001299999999999,198.0
9348,1,10,9.02,10.605,0.41,19.0012,85.0
9349,1,11,10.66,12.879999999999999,0.38,0.0,99.0
9350,1,12,10.66,11.365,0.35,26.0027,134.0
9351,1,13,12.299999999999999,14.395,0.31,12.998,132.0
9352,1,14,13.120000000000001,16.665,0.24,8.9981,115.0
9353,1,15,13.120000000000001,15.909999999999998,0.24,12.998,138.0
9354,1,16,13.940000000000001,16.665,0.25,12.998,221.0
9355,1,17,14.76,17.424999999999997,0.21,12.998,438.0
9356,1,18,13.940000000000001,16.665,0.23,11.0014,410.0
9357,1,19,12.299999999999999,15.909999999999998,0.45,7.0015,306.0
9358,1,20,12.299999999999999,15.15,0.39,11.0014,181.0
9359,1,21,12.299999999999999,15.15,0.42,11.0014,162.0
9360,1,22,11.48,13.635,0.48,15.001299999999999,94.0
9361,1,23,10.66,12.879999999999999,0.6,12.998,52.0
9362,1,0,11.48,13.635,0.52,16.997899999999998,15.0
9363,1,1,12.299999999999999,13.635,0.42,19.999499999999998,8.0
9364,1,2,12.299999999999999,14.395,0.42,15.001299999999999,2.0
9365,1,3,12.299999999999999,14.395,0.45,15.001299999999999,2.0
9366,1,4,12.299999999999999,14.395,0.49,12.998,1.0
9367,1,5,12.299999999999999,14.395,0.49,12.998,22.0
9368,1,6,11.48,13.635,0.52,11.0014,104.0
9369,1,7,10.66,12.879999999999999,0.6,12.998,279.0
9370,1,8,10.66,13.635,0.6,7.0015,512.0
9371,1,9,12.299999999999999,14.395,0.52,12.998,261.0
9372,1,10,13.120000000000001,15.909999999999998,0.57,12.998,144.0
9373,1,11,16.400000000000002,20.455000000000002,0.37,19.0012,139.0
9374,1,12,16.400000000000002,20.455000000000002,0.43,19.999499999999998,194.0
9375,1,13,18.86,22.725,0.36,15.001299999999999,198.0
9376,1,14,20.5,24.240000000000002,0.29,22.0028,160.0
9377,1,15,22.14,25.759999999999998,0.26,30.002599999999997,177.0
9378,1,16,22.14,25.759999999999998,0.26,30.002599999999997,307.0
9379,1,17,22.14,25.759999999999998,0.26,27.999299999999998,559.0
9380,1,18,22.14,25.759999999999998,0.24,23.9994,502.0
9381,1,19,20.5,24.240000000000002,0.29,19.0012,328.0
9382,1,20,16.400000000000002,20.455000000000002,0.58,7.0015,238.0
9383,1,21,18.86,22.725,0.33,19.999499999999998,165.0
9384,1,22,18.04,21.97,0.35,19.999499999999998,129.0
9385,1,23,18.04,21.97,0.38,16.997899999999998,63.0
9386,2,0,18.04,21.97,0.38,19.0012,31.0
9387,2,1,18.04,21.97,0.41,19.0012,4.0
9388,2,2,18.04,21.97,0.44,19.0012,7.0
9389,2,3,18.04,21.97,0.44,12.998,3.0
9390,2,4,16.400000000000002,20.455000000000002,0.5,11.0014,1.0
9391,2,5,16.400000000000002,20.455000000000002,0.5,11.0014,18.0
9392,2,6,16.400000000000002,20.455000000000002,0.54,11.0014,67.0
9393,2,7,15.58,19.695,0.62,6.0032,208.0
9394,2,8,14.76,18.18,0.73,7.0015,520.0
9395,2,9,14.76,17.424999999999997,0.71,12.998,276.0
9396,2,10,16.400000000000002,20.455000000000002,0.62,8.9981,133.0
9397,2,11,16.400000000000002,20.455000000000002,0.58,11.0014,143.0
9398,2,12,18.04,21.97,0.54,7.0015,179.0
9399,2,13,18.86,22.725,0.47,15.001299999999999,186.0
9400,2,14,25.419999999999998,31.06,0.33,15.001299999999999,192.0
9401,2,15,24.599999999999998,31.06,0.35,19.0012,194.0
9402,2,16,24.599999999999998,31.06,0.4,15.001299999999999,283.0
9403,2,17,23.779999999999998,27.275,0.43,12.998,539.0
9404,2,18,22.96,26.515,0.46,11.0014,526.0
9405,2,19,22.14,25.759999999999998,0.52,19.0012,335.0
9406,2,20,21.32,25.0,0.52,11.0014,264.0
9407,2,21,21.32,25.0,0.52,11.0014,233.0
9408,2,22,20.5,24.240000000000002,0.55,12.998,140.0
9409,2,23,18.86,22.725,0.63,6.0032,97.0
9410,2,0,18.86,22.725,0.59,8.9981,31.0
9411,2,1,18.86,22.725,0.55,0.0,17.0
9412,2,2,17.22,21.21,0.67,8.9981,9.0
9413,2,3,17.22,21.21,0.67,8.9981,2.0
9414,2,4,16.400000000000002,20.455000000000002,0.82,6.0032,1.0
9415,2,5,16.400000000000002,20.455000000000002,0.82,0.0,19.0
9416,2,6,14.76,18.94,0.9,0.0,74.0
9417,2,7,14.76,18.94,0.93,0.0,205.0
9418,2,8,16.400000000000002,20.455000000000002,0.87,0.0,445.0
9419,2,9,15.58,19.695,0.87,0.0,228.0
9420,2,10,17.22,21.21,0.77,7.0015,78.0
9421,2,11,16.400000000000002,20.455000000000002,0.82,16.997899999999998,105.0
9422,2,12,17.22,21.21,0.82,0.0,148.0
9423,2,13,17.22,21.21,0.77,0.0,137.0
9424,2,14,16.400000000000002,20.455000000000002,0.76,7.0015,141.0
9425,2,15,18.86,22.725,0.67,11.0014,174.0
9426,2,16,18.86,22.725,0.55,19.0012,229.0
9427,2,17,17.22,21.21,0.54,32.9975,450.0
9428,2,18,16.400000000000002,20.455000000000002,0.43,31.0009,410.0
9429,2,19,15.58,19.695,0.43,35.0008,327.0
9430,2,20,14.76,15.909999999999998,0.46,35.0008,213.0
9431,2,21,13.940000000000001,15.15,0.46,27.999299999999998,148.0
9432,2,22,13.120000000000001,14.395,0.49,27.999299999999998,109.0
9433,2,23,13.120000000000001,15.15,0.49,16.997899999999998,61.0
9434,2,0,13.120000000000001,14.395,0.53,26.0027,38.0
9435,2,1,12.299999999999999,13.635,0.56,22.0028,22.0
9436,2,2,12.299999999999999,14.395,0.52,15.001299999999999,6.0
9437,2,3,11.48,12.879999999999999,0.56,19.999499999999998,4.0
9438,2,4,10.66,12.879999999999999,0.6,15.001299999999999,2.0
9439,2,5,10.66,12.879999999999999,0.6,15.001299999999999,17.0
9440,2,6,9.84,12.120000000000001,0.65,11.0014,88.0
9441,2,7,9.84,11.365,0.65,15.001299999999999,226.0
9442,2,8,9.84,11.365,0.65,15.001299999999999,441.0
9443,2,9,9.84,11.365,0.65,12.998,270.0
9444,2,10,11.48,12.879999999999999,0.56,19.0012,129.0
9445,2,11,13.120000000000001,15.15,0.53,19.999499999999998,164.0
9446,2,12,13.940000000000001,16.665,0.46,8.9981,216.0
9447,2,13,14.76,18.18,0.46,0.0,198.0
9448,2,14,14.76,17.424999999999997,0.46,15.001299999999999,170.0
9449,2,15,15.58,19.695,0.4,0.0,216.0
9450,2,16,16.400000000000002,20.455000000000002,0.37,7.0015,311.0
9451,2,17,16.400000000000002,20.455000000000002,0.37,6.0032,488.0
9452,2,18,15.58,19.695,0.4,8.9981,385.0
9453,2,19,13.940000000000001,17.424999999999997,0.49,7.0015,267.0
9454,2,20,13.940000000000001,17.424999999999997,0.49,7.0015,163.0
9455,2,21,13.940000000000001,17.424999999999997,0.49,7.0015,134.0
9456,2,22,13.940000000000001,17.424999999999997,0.49,7.0015,119.0
9457,2,23,10.66,13.635,0.7,7.0015,77.0
9458,2,0,10.66,13.635,0.7,7.0015,86.0
9459,2,1,10.66,13.635,0.7,7.0015,43.0
9460,2,2,9.84,12.879999999999999,0.7,6.0032,44.0
9461,2,3,9.84,14.395,0.75,0.0,18.0
9462,2,4,9.84,12.879999999999999,0.81,6.0032,6.0
9463,2,5,9.84,12.879999999999999,0.81,6.0032,4.0
9464,2,6,9.02,11.365,0.87,8.9981,5.0
9465,2,7,9.84,12.120000000000001,0.87,8.9981,28.0
9466,2,8,9.84,14.395,0.87,0.0,90.0
9467,2,9,9.84,12.120000000000001,0.81,8.9981,157.0
9468,2,10,9.84,12.879999999999999,0.87,7.0015,224.0
9469,2,11,12.299999999999999,16.665,0.7,0.0,270.0
9470,2,12,12.299999999999999,15.909999999999998,0.7,6.0032,300.0
9471,2,13,12.299999999999999,14.395,0.7,12.998,302.0
9472,2,14,13.120000000000001,15.15,0.66,15.001299999999999,276.0
9473,2,15,13.120000000000001,15.15,0.66,15.001299999999999,305.0
9474,2,16,13.940000000000001,16.665,0.61,11.0014,143.0
9475,2,17,12.299999999999999,14.395,0.7,12.998,67.0
9476,2,18,11.48,13.635,0.75,11.0014,64.0
9477,2,19,10.66,13.635,0.87,8.9981,80.0
9478,2,20,9.84,11.365,0.93,12.998,77.0
9479,2,21,9.84,12.120000000000001,0.93,8.9981,78.0
9480,2,22,9.84,12.879999999999999,0.87,6.0032,95.0
9481,2,23,9.84,12.120000000000001,0.87,8.9981,70.0
9482,2,0,9.84,12.120000000000001,0.87,8.9981,61.0
9483,2,1,9.84,12.879999999999999,0.93,7.0015,51.0
9484,2,2,9.84,12.879999999999999,0.93,7.0015,63.0
9485,2,3,9.84,12.879999999999999,0.87,6.0032,17.0
9486,2,4,9.84,12.120000000000001,0.87,8.9981,9.0
9487,2,5,10.66,12.879999999999999,0.81,12.998,4.0
9488,2,6,10.66,12.120000000000001,0.7,16.997899999999998,4.0
9489,2,7,9.84,12.120000000000001,0.75,11.0014,16.0
9490,2,8,9.84,12.120000000000001,0.75,11.0014,62.0
9491,2,9,9.84,11.365,0.7,15.001299999999999,92.0
9492,2,10,10.66,12.120000000000001,0.65,19.0012,148.0
9493,2,11,10.66,12.879999999999999,0.7,12.998,182.0
9494,2,12,10.66,12.879999999999999,0.65,12.998,248.0
9495,2,13,11.48,13.635,0.61,11.0014,274.0
9496,2,14,12.299999999999999,15.15,0.61,11.0014,243.0
9497,2,15,12.299999999999999,14.395,0.56,16.997899999999998,272.0
9498,2,16,12.299999999999999,14.395,0.56,15.001299999999999,296.0
9499,2,17,13.120000000000001,15.909999999999998,0.53,11.0014,306.0
9500,2,18,12.299999999999999,14.395,0.52,16.997899999999998,181.0
9501,2,19,12.299999999999999,14.395,0.52,15.001299999999999,69.0
9502,2,20,11.48,13.635,0.56,12.998,50.0
9503,2,21,11.48,14.395,0.56,7.0015,66.0
9504,2,22,10.66,13.635,0.6,7.0015,191.0
9505,2,23,9.84,12.120000000000001,0.7,8.9981,42.0
9506,2,0,9.84,12.120000000000001,0.65,8.9981,21.0
9507,2,1,9.02,12.879999999999999,0.75,6.0032,6.0
9508,2,2,9.02,13.635,0.75,0.0,3.0
9509,2,4,7.38,10.605,0.8,7.0015,2.0
9510,2,5,7.38,10.605,0.8,7.0015,17.0
9511,2,6,6.5600000000000005,9.09,0.86,7.0015,72.0
9512,2,7,6.5600000000000005,9.09,0.86,7.0015,234.0
9513,2,8,6.5600000000000005,9.09,0.86,8.9981,444.0
9514,2,9,7.38,10.605,0.8,7.0015,277.0
9515,2,10,9.02,12.120000000000001,0.75,7.0015,116.0
9516,2,11,10.66,13.635,0.7,8.9981,116.0
9517,2,12,13.120000000000001,15.909999999999998,0.61,11.0014,150.0
9518,2,13,15.58,19.695,0.4,15.001299999999999,141.0
9519,2,14,16.400000000000002,20.455000000000002,0.35,11.0014,140.0
9520,2,15,17.22,21.21,0.32,19.0012,171.0
9521,2,16,16.400000000000002,20.455000000000002,0.43,16.997899999999998,228.0
9522,2,17,16.400000000000002,20.455000000000002,0.43,16.997899999999998,430.0
9523,2,18,15.58,19.695,0.43,15.001299999999999,437.0
9524,2,19,14.76,16.665,0.43,16.997899999999998,291.0
9525,2,20,13.940000000000001,16.665,0.46,11.0014,201.0
9526,2,21,13.120000000000001,15.909999999999998,0.57,11.0014,154.0
9527,2,22,12.299999999999999,15.15,0.65,8.9981,87.0
9528,2,23,12.299999999999999,15.15,0.65,8.9981,46.0
9529,2,0,12.299999999999999,14.395,0.7,12.998,23.0
9530,2,1,11.48,14.395,0.61,8.9981,14.0
9531,2,2,12.299999999999999,16.665,0.61,0.0,4.0
9532,2,3,12.299999999999999,16.665,0.7,0.0,2.0
9533,2,4,12.299999999999999,16.665,0.7,0.0,3.0
9534,2,5,13.120000000000001,16.665,0.49,6.0032,15.0
9535,2,6,13.120000000000001,15.15,0.45,19.999499999999998,100.0
9536,2,7,13.120000000000001,17.424999999999997,0.45,0.0,299.0
9537,2,8,12.299999999999999,15.909999999999998,0.49,0.0,529.0
9538,2,9,13.120000000000001,16.665,0.49,0.0,289.0
9539,2,10,13.940000000000001,16.665,0.46,11.0014,116.0
