,age,height_cm,weight_kg,release_clause_eur,club_joined,wage_eur
8303,27,169,60,1100000.0,1626998400000000000,7.601402334583733
8304,30,185,80,1100000.0,1625097600000000000,8.006700845440367
8305,26,176,70,1700000.0,1565740800000000000,8.006700845440367
8306,29,185,70,1300000.0,1593561600000000000,7.601402334583733
8307,30,186,81,1100000.0,1563408000000000000,8.294299608857235
8308,26,174,73,1200000.0,1626566400000000000,6.90875477931522
8309,27,173,68,1200000.0,1625443200000000000,6.90875477931522
8310,32,187,82,688000.0,1578614400000000000,8.006700845440367
8311,30,182,80,1100000.0,1530403200000000000,6.90875477931522
8312,29,182,75,943000.0,1578268800000000000,8.006700845440367
8313,31,174,68,781000.0,1610064000000000000,7.601402334583733
8314,26,196,100,2000000.0,1596412800000000000,8.006700845440367
8315,27,184,77,1300000.0,1498867200000000000,6.90875477931522
8316,26,172,75,2000000.0,1625097600000000000,8.006700845440367
8317,28,177,71,1000000.0,1614124800000000000,8.006700845440367
8318,26,173,68,1800000.0,1623196800000000000,8.294299608857235
8319,25,188,70,1800000.0,1625443200000000000,7.601402334583733
8320,29,193,93,1500000.0,1611532800000000000,8.006700845440367
8321,31,178,75,1100000.0,1530403200000000000,6.90875477931522
8322,30,191,81,834000.0,1609459200000000000,7.601402334583733
8323,28,186,76,1100000.0,1421798400000000000,6.90875477931522
8324,29,191,85,1100000.0,1626220800000000000,7.601402334583733
8325,31,196,83,719000.0,1602547200000000000,7.601402334583733
8326,26,198,93,1600000.0,1610064000000000000,7.601402334583733
8327,27,175,78,1600000.0,1625097600000000000,8.294299608857235
8328,25,181,74,1400000.0,1611532800000000000,7.601402334583733
8329,25,175,70,2400000.0,1499040000000000000,9.210440366976517
8330,30,193,86,863000.0,1481760000000000000,7.601402334583733
8331,32,185,80,743000.0,1467331200000000000,6.90875477931522
8332,30,194,82,945000.0,1626307200000000000,6.68586094706836
8333,30,189,86,1000000.0,1626566400000000000,7.601402334583733
8334,32,179,72,776000.0,1546819200000000000,6.90875477931522
8335,30,174,77,1600000.0,1577836800000000000,6.2166061010848646
8336,32,175,70,776000.0,1546300800000000000,6.90875477931522
8337,34,186,78,405000.0,1577836800000000000,6.55250788703459
8338,28,185,77,1200000.0,1610064000000000000,6.90875477931522
8339,31,174,71,1600000.0,1577836800000000000,6.2166061010848646
8340,28,178,71,1200000.0,1578528000000000000,6.90875477931522
8341,32,178,72,1500000.0,1610582400000000000,6.2166061010848646
8342,29,177,73,1100000.0,1498867200000000000,6.90875477931522
8343,24,187,71,2900000.0,1578528000000000000,8.006700845440367
8344,34,195,80,323000.0,1516147200000000000,6.2166061010848646
8345,34,186,88,574000.0,1614038400000000000,6.90875477931522
8346,29,172,69,1100000.0,1613606400000000000,7.601402334583733
8347,34,188,81,616000.0,1624924800000000000,8.294299608857235
8348,30,189,79,1100000.0,1578096000000000000,7.601402334583733
8349,30,183,83,1100000.0,1600300800000000000,8.294299608857235
8350,25,182,76,2000000.0,1528329600000000000,7.601402334583733
8351,25,178,73,1800000.0,1562025600000000000,8.006700845440367
8352,30,177,74,1200000.0,1626134400000000000,8.006700845440367
8353,25,186,80,2300000.0,1370390400000000000,7.601402334583733
8354,31,175,72,781000.0,1498867200000000000,8.294299608857235
8355,26,191,78,2200000.0,1625184000000000000,9.105090961257085
8356,27,177,79,1400000.0,1404172800000000000,8.006700845440367
8357,29,183,79,979000.0,1625097600000000000,8.294299608857235
8358,27,194,82,1200000.0,1601510400000000000,7.601402334583733
8359,27,180,83,1400000.0,1594339200000000000,8.006700845440367
8360,33,184,78,860000.0,1610668800000000000,6.2166061010848646
8361,28,185,78,1400000.0,1551312000000000000,8.294299608857235
8362,26,184,76,1800000.0,1530403200000000000,8.294299608857235
8363,26,185,77,1700000.0,1625097600000000000,8.006700845440367
8364,27,191,86,2100000.0,1626307200000000000,8.006700845440367
8365,32,183,82,1000000.0,1625097600000000000,8.517393171418904
8366,28,176,70,1100000.0,1577836800000000000,8.006700845440367
8367,33,180,75,715000.0,1483747200000000000,8.006700845440367
8368,29,178,85,1500000.0,1597276800000000000,8.006700845440367
8369,28,194,89,1100000.0,1594771200000000000,7.601402334583733
8370,34,187,81,330000.0,1483228800000000000,6.2166061010848646
8371,29,187,84,1100000.0,1483228800000000000,8.006700845440367
8372,29,180,80,979000.0,1577836800000000000,6.90875477931522
8373,29,176,73,1800000.0,1579132800000000000,6.2166061010848646
8374,30,180,76,1400000.0,1564444800000000000,8.006700845440367
8375,28,194,90,1300000.0,1613520000000000000,8.517393171418904
8376,26,184,73,1400000.0,1624233600000000000,8.006700845440367
8377,26,185,93,1500000.0,1581897600000000000,8.853808274977197
8378,25,188,76,1900000.0,1598140800000000000,8.517393171418904
8379,25,190,77,1400000.0,1373673600000000000,7.601402334583733
8380,25,177,67,2200000.0,1565568000000000000,7.601402334583733
8381,24,185,72,3400000.0,1630972800000000000,9.210440366976517
8382,28,175,73,1100000.0,1612828800000000000,8.517393171418904
8383,25,177,68,1800000.0,1630022400000000000,7.601402334583733
8384,24,194,94,1600000.0,1547251200000000000,6.90875477931522
8385,27,188,84,1300000.0,1598659200000000000,7.601402334583733
8386,24,168,64,2400000.0,1628467200000000000,8.294299608857235
8387,27,185,83,1500000.0,1582156800000000000,8.006700845440367
8388,25,185,75,1500000.0,1627084800000000000,7.601402334583733
8389,25,180,71,2200000.0,1515628800000000000,8.294299608857235
8390,25,189,65,2100000.0,1384819200000000000,7.601402334583733
8391,30,175,73,1100000.0,1550016000000000000,7.601402334583733
8392,27,182,78,1700000.0,1623888000000000000,7.601402334583733
8393,29,172,68,1100000.0,1610150400000000000,7.601402334583733
8394,26,190,84,2200000.0,1514937600000000000,6.2166061010848646
8395,36,180,79,645000.0,1577836800000000000,6.2166061010848646
8396,27,192,82,1300000.0,1610064000000000000,7.601402334583733
8397,27,183,71,1400000.0,1614729600000000000,7.601402334583733
8398,27,189,82,2200000.0,1595030400000000000,6.2166061010848646
8399,28,185,81,969000.0,1388534400000000000,7.601402334583733
8400,29,188,79,1100000.0,1609459200000000000,7.601402334583733
8401,25,169,60,1300000.0,1388534400000000000,8.006700845440367
8402,27,173,73,1500000.0,1548288000000000000,9.305741456739435
8403,31,176,70,1100000.0,1293840000000000000,8.699681400989514
8404,28,176,68,1200000.0,1595462400000000000,8.294299608857235
8405,28,183,70,1300000.0,1325376000000000000,8.699681400989514
8406,28,170,66,1300000.0,1361491200000000000,8.699681400989514
8407,24,187,73,2800000.0,1388534400000000000,8.294299608857235
8408,24,182,84,1800000.0,1561939200000000000,8.294299608857235
8409,24,174,60,1600000.0,1613347200000000000,7.601402334583733
8410,28,179,69,1300000.0,1617321600000000000,8.006700845440367
8411,24,188,83,1600000.0,1534291200000000000,6.803505257608338
8412,27,188,78,1300000.0,1609891200000000000,8.294299608857235
8413,28,180,67,1500000.0,1607904000000000000,7.601402334583733
8414,30,170,72,1300000.0,1519344000000000000,8.517393171418904
8415,30,160,60,1700000.0,1625184000000000000,8.517393171418904
8416,25,173,68,1700000.0,1561939200000000000,7.601402334583733
8417,31,177,68,906000.0,1610150400000000000,7.601402334583733
8418,25,190,75,1400000.0,1625097600000000000,8.006700845440367
8419,30,190,81,1200000.0,1562544000000000000,8.294299608857235
8420,29,178,78,1500000.0,1625875200000000000,8.294299608857235
8421,28,180,77,906000.0,1608163200000000000,8.006700845440367
8422,31,175,74,810000.0,1404172800000000000,8.294299608857235
8423,24,174,72,2000000.0,1609459200000000000,7.601402334583733
8424,26,184,81,1700000.0,1560729600000000000,7.601402334583733
8425,27,174,70,1500000.0,1601251200000000000,8.294299608857235
8426,31,188,83,653000.0,1628035200000000000,7.601402334583733
8427,25,188,80,1400000.0,1625097600000000000,7.601402334583733
8428,27,176,64,1400000.0,1404172800000000000,9.105090961257085
8429,26,176,72,1700000.0,1625270400000000000,8.006700845440367
8430,27,182,76,1600000.0,1625443200000000000,8.006700845440367
8431,24,191,85,2300000.0,1429747200000000000,8.853808274977197
8432,25,195,88,1200000.0,1599436800000000000,8.006700845440367
8433,26,191,91,1300000.0,1623801600000000000,8.294299608857235
8434,22,185,82,3100000.0,1561939200000000000,8.294299608857235
8435,25,187,85,1900000.0,1626048000000000000,7.601402334583733
8436,30,177,70,1800000.0,1610409600000000000,6.2166061010848646
8437,25,196,84,1800000.0,1611792000000000000,7.601402334583733
8438,27,183,73,1500000.0,1577836800000000000,8.006700845440367
8439,25,191,84,2000000.0,1483920000000000000,8.006700845440367
8440,28,187,83,1300000.0,1595376000000000000,8.294299608857235
8441,25,181,69,1400000.0,1406073600000000000,7.601402334583733
8442,29,178,72,1100000.0,1626912000000000000,8.294299608857235
8443,25,183,78,2600000.0,1497571200000000000,6.85751406254539
8444,25,187,70,1700000.0,1531785600000000000,6.478509642208569
8445,26,175,73,2300000.0,1597708800000000000,8.517393171418904
8446,24,174,71,1800000.0,1625097600000000000,7.601402334583733
8447,27,188,88,1200000.0,1617062400000000000,8.699681400989514
8448,33,187,78,860000.0,1610582400000000000,6.2166061010848646
8449,25,180,73,2000000.0,1627948800000000000,7.601402334583733
8450,25,178,80,1500000.0,1501632000000000000,7.601402334583733
8451,29,174,66,1100000.0,1583366400000000000,8.517393171418904
8452,24,179,73,2100000.0,1625097600000000000,7.601402334583733
8453,25,195,85,1800000.0,1624320000000000000,8.006700845440367
8454,28,184,74,1400000.0,1625616000000000000,7.601402334583733
8455,25,184,73,2200000.0,1626998400000000000,8.294299608857235
8456,26,193,84,1800000.0,1628035200000000000,8.006700845440367
8457,24,193,80,2200000.0,1561939200000000000,8.517393171418904
8458,24,180,80,2600000.0,1543622400000000000,6.55250788703459
8459,25,181,78,1800000.0,1611187200000000000,8.006700845440367
8460,27,172,75,1600000.0,1592784000000000000,8.006700845440367
8461,30,178,70,1100000.0,1561939200000000000,8.006700845440367
8462,26,185,74,1900000.0,1595808000000000000,8.517393171418904
8463,23,171,67,3100000.0,1532304000000000000,6.2166061010848646
8464,23,185,75,2300000.0,1625097600000000000,7.601402334583733
8465,24,173,67,2300000.0,1598227200000000000,8.294299608857235
8466,29,170,70,1300000.0,1562371200000000000,8.517393171418904
8467,27,172,65,1600000.0,1630368000000000000,7.601402334583733
8468,24,195,88,2000000.0,1594080000000000000,8.294299608857235
8469,27,185,70,2000000.0,1604966400000000000,6.2166061010848646
8470,27,180,75,1300000.0,1625097600000000000,8.006700845440367
8471,25,173,65,1700000.0,1488326400000000000,7.601402334583733
8472,23,170,70,1900000.0,1578614400000000000,6.90875477931522
8473,27,177,75,1400000.0,1610496000000000000,8.517393171418904
8474,31,180,76,608000.0,1578182400000000000,6.311734809152915
8475,24,173,70,2700000.0,1577836800000000000,8.294299608857235
8476,28,185,80,1300000.0,1564272000000000000,8.006700845440367
8477,24,180,65,1800000.0,1628208000000000000,8.006700845440367
8478,31,180,72,1100000.0,1567036800000000000,8.294299608857235
8479,28,185,75,1300000.0,1503532800000000000,7.601402334583733
8480,23,187,80,1600000.0,1422230400000000000,7.601402334583733
8481,32,186,85,743000.0,1515369600000000000,6.398594934535208
8482,25,186,78,1900000.0,1483228800000000000,8.006700845440367
8483,27,180,70,1500000.0,1625011200000000000,8.294299608857235
8484,28,185,80,1100000.0,1611792000000000000,7.601402334583733
8485,27,181,79,1800000.0,1627344000000000000,7.601402334583733
8486,24,178,68,2300000.0,1610323200000000000,7.601402334583733
8487,27,193,81,1200000.0,1625097600000000000,8.006700845440367
8488,27,180,66,1500000.0,1580169600000000000,8.699681400989514
8489,24,178,64,2200000.0,1580342400000000000,8.006700845440367
8490,28,183,79,1300000.0,1627516800000000000,8.006700845440367
8491,24,185,80,2500000.0,1550966400000000000,8.699681400989514
8492,26,172,76,2300000.0,1547683200000000000,6.2166061010848646
8493,24,185,83,2900000.0,1625097600000000000,6.90875477931522
8494,24,182,73,1500000.0,1580169600000000000,8.006700845440367
8495,27,178,74,1200000.0,1610323200000000000,7.601402334583733
8496,23,184,77,3300000.0,1404172800000000000,8.987321812850125
8497,28,171,64,1300000.0,1515974400000000000,9.210440366976517
8498,27,188,86,1300000.0,1625097600000000000,8.006700845440367
8499,23,181,65,2200000.0,1625097600000000000,8.006700845440367
8500,24,177,74,2900000.0,1630368000000000000,9.392745258631441
8501,27,177,69,2100000.0,1422835200000000000,8.006700845440367
8502,24,189,84,2200000.0,1630195200000000000,9.305741456739435
8503,29,187,85,1500000.0,1627084800000000000,8.294299608857235
8504,23,183,82,2400000.0,1594771200000000000,8.699681400989514
8505,23,178,72,3100000.0,1579478400000000000,8.006700845440367
8506,24,179,77,2000000.0,1625097600000000000,7.601402334583733
8507,23,168,71,2300000.0,1627516800000000000,8.294299608857235
8508,27,188,84,1400000.0,1435708800000000000,7.601402334583733
8509,23,183,70,2300000.0,1625097600000000000,8.006700845440367
8510,24,183,79,2000000.0,1595980800000000000,8.294299608857235
8511,24,175,75,2900000.0,1580428800000000000,8.699681400989514
8512,24,170,68,2000000.0,1557273600000000000,7.601402334583733
8513,23,179,77,3600000.0,1626134400000000000,8.699681400989514
8514,33,175,71,761000.0,1346112000000000000,8.294299608857235
8515,25,173,68,1400000.0,1616112000000000000,6.55250788703459
8516,31,181,78,1600000.0,1611705600000000000,6.2166061010848646
8517,24,177,63,2500000.0,1625097600000000000,8.006700845440367
8518,24,176,70,1700000.0,1530403200000000000,6.90875477931522
8519,25,177,63,1600000.0,1601510400000000000,8.006700845440367
8520,22,177,73,3800000.0,1530489600000000000,9.210440366976517
8521,25,166,68,2000000.0,1625097600000000000,7.601402334583733
8522,28,168,60,1100000.0,1625097600000000000,7.601402334583733
8523,25,187,77,1600000.0,1625702400000000000,8.853808274977197
8524,29,178,74,1600000.0,1625616000000000000,8.853808274977197
8525,29,177,73,1600000.0,1625616000000000000,8.987321812850125
8526,30,186,78,979000.0,1547769600000000000,6.55250788703459
8527,29,178,77,1400000.0,1625011200000000000,8.294299608857235
8528,21,181,69,1900000.0,1625616000000000000,8.294299608857235
8529,23,193,98,2500000.0,1625529600000000000,8.294299608857235
8530,22,186,80,2500000.0,1436918400000000000,7.601402334583733
8531,27,181,68,1600000.0,1499126400000000000,8.987321812850125
8532,24,173,68,3900000.0,1597017600000000000,8.006700845440367
8533,24,188,83,2400000.0,1598227200000000000,7.601402334583733
8534,27,182,76,1400000.0,1577404800000000000,6.90875477931522
8535,24,181,75,2700000.0,1567036800000000000,8.006700845440367
8536,31,181,83,1200000.0,1611014400000000000,6.2166061010848646
8537,27,180,73,1600000.0,1598572800000000000,8.006700845440367
8538,23,188,70,3100000.0,1594166400000000000,7.601402334583733
8539,24,174,66,2000000.0,1561939200000000000,7.601402334583733
8540,22,172,77,4400000.0,1561939200000000000,8.006700845440367
8541,27,175,72,2000000.0,1610496000000000000,6.2166061010848646
8542,27,180,77,1600000.0,1593561600000000000,8.853808274977197
8543,24,178,74,3100000.0,1530403200000000000,7.601402334583733
8544,23,188,78,3400000.0,1441065600000000000,9.210440366976517
8545,29,186,81,1300000.0,1625097600000000000,8.517393171418904
8546,25,184,87,2000000.0,1619568000000000000,7.601402334583733
8547,24,173,76,2900000.0,1625097600000000000,8.294299608857235
8548,23,173,65,2000000.0,1567123200000000000,8.294299608857235
8549,24,192,83,3200000.0,1628121600000000000,8.006700845440367
8550,24,167,58,1600000.0,1451606400000000000,7.601402334583733
8551,23,190,90,2300000.0,1565049600000000000,7.601402334583733
8552,25,182,77,2400000.0,1595808000000000000,8.699681400989514
8553,28,178,74,1900000.0,1627430400000000000,6.2166061010848646
8554,27,183,75,1300000.0,1549929600000000000,8.006700845440367
8555,24,174,68,1800000.0,1593561600000000000,7.601402334583733
8556,25,181,73,3000000.0,1609459200000000000,8.294299608857235
8557,32,170,68,875000.0,1626048000000000000,8.294299608857235
8558,30,170,64,1100000.0,1515110400000000000,8.006700845440367
8559,27,179,75,1400000.0,1625097600000000000,7.601402334583733
8560,26,171,64,1300000.0,1578096000000000000,7.601402334583733
8561,29,166,60,1100000.0,1388534400000000000,8.294299608857235
8562,28,178,78,1100000.0,1625011200000000000,8.517393171418904
8563,26,193,85,1700000.0,1532390400000000000,8.294299608857235
8564,29,185,78,748000.0,1578096000000000000,8.006700845440367
8565,26,174,68,1200000.0,1610150400000000000,8.294299608857235
8566,32,175,60,750000.0,1293840000000000000,8.294299608857235
8567,26,182,75,1500000.0,1578096000000000000,7.601402334583733
8568,25,172,67,1300000.0,1485302400000000000,7.601402334583733
8569,36,176,65,344000.0,1389052800000000000,8.006700845440367
8570,27,177,68,1200000.0,1625356800000000000,7.601402334583733
8571,23,175,64,1700000.0,1545004800000000000,7.601402334583733
8572,24,184,80,2700000.0,1451865600000000000,8.006700845440367
8573,22,175,65,3300000.0,1561939200000000000,8.006700845440367
8574,27,172,69,1000000.0,1578096000000000000,8.006700845440367
8575,30,170,63,943000.0,1580515200000000000,8.294299608857235
8576,32,182,75,688000.0,1531699200000000000,7.601402334583733
8577,25,176,66,1500000.0,1609804800000000000,6.90875477931522
8578,25,185,81,1600000.0,1610064000000000000,7.601402334583733
8579,31,181,73,776000.0,1597104000000000000,6.55250788703459
8580,25,186,79,1700000.0,1599782400000000000,8.006700845440367
8581,32,181,76,531000.0,1483747200000000000,6.90875477931522
8582,34,175,70,500000.0,1546646400000000000,7.601402334583733
8583,24,185,75,1600000.0,1613088000000000000,6.90875477931522
8584,23,190,89,2500000.0,1625097600000000000,8.517393171418904
8585,22,182,64,3600000.0,1623715200000000000,8.517393171418904
8586,31,177,75,1300000.0,1581638400000000000,6.2166061010848646
8587,22,178,66,2000000.0,1615766400000000000,6.85751406254539
8588,24,185,81,1700000.0,1625097600000000000,7.601402334583733
8589,27,186,76,2100000.0,1571875200000000000,6.2166061010848646
8590,28,185,74,1400000.0,1600905600000000000,7.601402334583733
8591,21,182,69,3700000.0,1435708800000000000,7.601402334583733
8592,24,174,70,2300000.0,1405296000000000000,9.210440366976517
8593,22,191,82,4000000.0,1504224000000000000,9.105090961257085
8594,24,188,80,2400000.0,1593475200000000000,7.601402334583733
8595,33,173,63,743000.0,1517788800000000000,8.006700845440367
8596,23,188,78,2600000.0,1625097600000000000,7.601402334583733
8597,23,186,73,1800000.0,1625097600000000000,8.006700845440367
8598,29,174,68,1400000.0,1628812800000000000,8.517393171418904
8599,21,172,69,1900000.0,1625702400000000000,8.699681400989514
8600,24,195,77,3500000.0,1566345600000000000,7.601402334583733
8601,20,177,72,3900000.0,1534204800000000000,6.90875477931522
8602,27,186,79,2000000.0,1598400000000000000,8.294299608857235
8603,25,175,70,2000000.0,1580342400000000000,8.853808274977197
8604,25,185,70,1500000.0,1467331200000000000,8.294299608857235
8605,25,182,71,1600000.0,1625097600000000000,7.601402334583733
8606,29,170,72,1200000.0,1626480000000000000,8.294299608857235
8607,31,180,75,608000.0,1614297600000000000,6.803505257608338
8608,25,188,84,2600000.0,1625097600000000000,8.294299608857235
8609,31,183,78,1300000.0,1578009600000000000,6.2166061010848646
8610,26,189,86,2500000.0,1547856000000000000,6.2166061010848646
8611,23,185,71,2700000.0,1454025600000000000,8.987321812850125
8612,23,185,72,3400000.0,1467331200000000000,8.517393171418904
8613,27,189,77,1300000.0,1625097600000000000,8.294299608857235
8614,25,178,72,2500000.0,1609459200000000000,6.90875477931522
8615,21,181,76,2000000.0,1531872000000000000,7.601402334583733
8616,28,183,72,1400000.0,1563148800000000000,7.601402334583733
8617,23,165,68,2800000.0,1626134400000000000,8.006700845440367
8618,25,194,78,1200000.0,1532649600000000000,7.601402334583733
8619,26,189,78,1900000.0,1610496000000000000,7.601402334583733
8620,29,186,84,1100000.0,1564444800000000000,8.517393171418904
8621,24,190,82,2200000.0,1629244800000000000,7.601402334583733
8622,25,195,76,2100000.0,1625097600000000000,9.210440366976517
8623,24,197,92,1800000.0,1564617600000000000,8.006700845440367
8624,21,193,84,3100000.0,1468886400000000000,8.987321812850125
8625,26,195,90,1200000.0,1594080000000000000,6.478509642208569
8626,26,171,70,1500000.0,1561939200000000000,8.517393171418904
8627,24,176,76,2500000.0,1628035200000000000,8.006700845440367
8628,24,178,63,1700000.0,1610496000000000000,7.601402334583733
8629,23,183,70,2900000.0,1517011200000000000,8.987321812850125
8630,22,179,79,2500000.0,1593388800000000000,7.601402334583733
8631,23,168,75,3300000.0,1467331200000000000,8.006700845440367
8632,22,175,75,2600000.0,1612742400000000000,8.006700845440367
8633,24,185,80,3700000.0,1603238400000000000,7.601402334583733
8634,25,177,67,1800000.0,1546473600000000000,8.006700845440367
8635,23,178,73,3300000.0,1612137600000000000,8.006700845440367
8636,22,189,69,3700000.0,1562025600000000000,9.210440366976517
8637,29,185,70,1800000.0,1561939200000000000,6.2166061010848646
8638,23,176,70,2400000.0,1502409600000000000,8.294299608857235
8639,27,185,73,1300000.0,1625184000000000000,8.517393171418904
8640,21,187,73,4200000.0,1467331200000000000,8.517393171418904
8641,23,186,75,3800000.0,1598918400000000000,8.853808274977197
8642,25,186,79,2000000.0,1577836800000000000,6.2166061010848646
8643,22,175,68,3100000.0,1609459200000000000,7.601402334583733
8644,29,192,88,906000.0,1262304000000000000,6.90875477931522
8645,24,174,68,1700000.0,1603670400000000000,7.601402334583733
8646,26,176,72,1600000.0,1625097600000000000,8.517393171418904
8647,22,183,68,3300000.0,1467331200000000000,8.006700845440367
8648,23,180,69,2500000.0,1630368000000000000,8.294299608857235
8649,23,182,78,4100000.0,1628035200000000000,8.517393171418904
8650,25,181,76,1400000.0,1467331200000000000,8.006700845440367
8651,32,180,76,1500000.0,1609372800000000000,6.2166061010848646
8652,21,190,70,3500000.0,1467331200000000000,7.601402334583733
8653,26,178,72,2300000.0,1567036800000000000,8.699681400989514
8654,26,183,79,1200000.0,1483228800000000000,7.601402334583733
8655,21,173,70,4400000.0,1496966400000000000,9.210440366976517
8656,31,180,75,750000.0,1610150400000000000,6.90875477931522
8657,22,172,55,4000000.0,1532390400000000000,8.517393171418904
8658,28,182,77,1100000.0,1597795200000000000,8.006700845440367
8659,23,189,75,3400000.0,1579132800000000000,7.601402334583733
8660,29,189,85,1100000.0,1596585600000000000,7.601402334583733
8661,24,195,89,1300000.0,1597363200000000000,7.601402334583733
8662,21,174,69,3700000.0,1625097600000000000,8.006700845440367
8663,26,171,67,1600000.0,1625097600000000000,9.210440366976517
8664,21,181,70,3200000.0,1600128000000000000,8.294299608857235
8665,28,180,72,1100000.0,1325376000000000000,7.601402334583733
8666,31,166,59,875000.0,1325376000000000000,7.601402334583733
8667,24,180,74,1900000.0,1564531200000000000,8.987321812850125
8668,25,174,71,1700000.0,1629417600000000000,8.006700845440367
8669,23,182,78,2800000.0,1625097600000000000,8.517393171418904
8670,21,173,61,4000000.0,1487635200000000000,9.210440366976517
8671,22,180,71,3100000.0,1625011200000000000,8.294299608857235
8672,24,179,74,2000000.0,1612396800000000000,8.006700845440367
8673,22,182,72,2600000.0,1489536000000000000,6.90875477931522
8674,21,175,77,3800000.0,1484524800000000000,8.517393171418904
8675,21,179,65,2800000.0,1491436800000000000,6.90875477931522
8676,21,183,64,3800000.0,1485475200000000000,8.987321812850125
8677,27,179,67,2000000.0,1546300800000000000,6.2166061010848646
8678,28,186,81,1200000.0,1595808000000000000,7.601402334583733
8679,20,167,58,4600000.0,1531872000000000000,7.601402334583733
8680,22,193,90,3400000.0,1609632000000000000,9.472781556562168
8681,32,186,76,834000.0,1530403200000000000,8.006700845440367
8682,24,184,67,2000000.0,1625097600000000000,7.601402334583733
8683,25,188,79,1500000.0,1595462400000000000,7.601402334583733
8684,24,185,80,1500000.0,1628035200000000000,8.294299608857235
8685,22,188,80,4000000.0,1467331200000000000,8.853808274977197
8686,25,192,91,1700000.0,1594771200000000000,6.90875477931522
8687,23,181,74,2500000.0,1530403200000000000,8.006700845440367
8688,25,180,75,1900000.0,1597104000000000000,8.517393171418904
8689,26,188,82,2200000.0,1606694400000000000,6.2166061010848646
8690,24,174,72,1600000.0,1580515200000000000,7.601402334583733
8691,26,175,74,1300000.0,1625097600000000000,7.601402334583733
8692,21,188,76,3700000.0,1624579200000000000,8.006700845440367
8693,22,182,76,3000000.0,1597363200000000000,8.517393171418904
8694,24,191,78,2800000.0,1625270400000000000,7.601402334583733
8695,22,172,66,3700000.0,1496275200000000000,8.006700845440367
8696,27,185,87,1700000.0,1565049600000000000,8.987321812850125
8697,29,185,82,1800000.0,1609113600000000000,6.2166061010848646
8698,27,187,75,1300000.0,1622160000000000000,8.006700845440367
8699,27,186,76,1500000.0,1546473600000000000,6.90875477931522
8700,25,191,78,1800000.0,1595203200000000000,8.517393171418904
8701,27,162,62,1500000.0,1472688000000000000,8.294299608857235
8702,21,174,73,3100000.0,1593561600000000000,7.601402334583733
8703,27,181,73,1300000.0,1597017600000000000,8.006700845440367
8704,20,173,63,4500000.0,1625097600000000000,7.601402334583733
8705,21,175,70,3400000.0,1498867200000000000,8.006700845440367
8706,24,170,70,2500000.0,1561939200000000000,8.294299608857235
8707,22,174,72,3400000.0,1496448000000000000,8.294299608857235
8708,26,173,72,1700000.0,1625097600000000000,7.601402334583733
8709,30,186,87,1100000.0,1630972800000000000,6.90875477931522
8710,23,189,90,2900000.0,1625702400000000000,8.517393171418904
8711,26,183,70,1800000.0,1626739200000000000,8.294299608857235
8712,24,186,80,3100000.0,1625184000000000000,8.294299608857235
8713,24,180,84,1800000.0,1625097600000000000,7.601402334583733
8714,24,182,79,2500000.0,1625097600000000000,8.294299608857235
8715,32,192,81,798000.0,1498867200000000000,6.7464121285733745
8716,25,184,80,1400000.0,1499385600000000000,8.006700845440367
8717,23,191,80,3400000.0,1436918400000000000,8.699681400989514
8718,21,174,68,5100000.0,1498608000000000000,9.210440366976517
8719,24,190,82,1600000.0,1500076800000000000,8.006700845440367
8720,24,182,80,1700000.0,1625097600000000000,8.294299608857235
8721,25,184,77,1400000.0,1498867200000000000,7.601402334583733
8722,21,173,68,2900000.0,1500249600000000000,7.601402334583733
8723,28,170,65,1400000.0,1560211200000000000,7.601402334583733
8724,22,173,70,3800000.0,1628553600000000000,8.853808274977197
8725,27,184,73,1800000.0,1593734400000000000,7.601402334583733
8726,32,188,90,1200000.0,1597708800000000000,7.601402334583733
8727,21,189,84,2800000.0,1597363200000000000,7.601402334583733
8728,29,185,80,1200000.0,1625529600000000000,8.006700845440367
8729,26,185,74,1800000.0,1595894400000000000,8.006700845440367
8730,29,175,74,1100000.0,1619913600000000000,7.601402334583733
8731,26,184,75,1600000.0,1467331200000000000,8.517393171418904
8732,24,182,74,2200000.0,1628553600000000000,7.601402334583733
8733,25,185,75,2300000.0,1420675200000000000,8.517393171418904
8734,21,180,68,3000000.0,1498867200000000000,8.294299608857235
8735,26,162,64,1600000.0,1530403200000000000,8.517393171418904
8736,21,178,70,2600000.0,1514764800000000000,8.006700845440367
8737,23,175,67,4200000.0,1580428800000000000,9.305741456739435
8738,20,187,77,3700000.0,1611446400000000000,8.006700845440367
8739,23,200,92,2800000.0,1563840000000000000,8.294299608857235
8740,21,162,60,4400000.0,1626048000000000000,8.517393171418904
8741,23,184,76,3200000.0,1628812800000000000,7.601402334583733
8742,23,178,75,3400000.0,1531612800000000000,8.294299608857235
8743,21,185,79,3200000.0,1625702400000000000,8.006700845440367
8744,21,175,75,3200000.0,1564099200000000000,7.601402334583733
8745,21,190,76,4100000.0,1601596800000000000,8.294299608857235
8746,28,172,79,1600000.0,1610496000000000000,6.2166061010848646
8747,23,188,80,1800000.0,1612310400000000000,6.90875477931522
8748,23,198,97,1600000.0,1451606400000000000,7.601402334583733
8749,24,179,65,2200000.0,1514764800000000000,8.699681400989514
8750,21,178,83,3200000.0,1514073600000000000,7.601402334583733
8751,22,190,86,4000000.0,1630368000000000000,8.517393171418904
8752,22,176,70,3600000.0,1507852800000000000,7.601402334583733
8753,23,173,71,2200000.0,1498867200000000000,7.601402334583733
